time,upstream_reservoir_water_level,upstream_reservoir_outflow,upstream_reservoir_volume,upstream_reservoir_inflow,gate_1_opening,gate_1_outflow,canal_water_level,canal_inflow,canal_outflow,downstream_reservoir_water_level,downstream_reservoir_outflow,downstream_reservoir_volume,downstream_reservoir_inflow
1473.0,7.643053679745119,12.538616560928514,76430.53679745119,0.0,0.5,12.53469194672213,5.641099955028367,12.53469194672213,11.875430548919677,5.715267895385099,0,57152.67895385099,11.875430548919677
1474.0,7.641800231188872,12.534485562470072,76418.00231188872,0.0,0.5,12.530560948061202,5.64116546112896,12.530560948061202,11.875499942137559,5.716455445379313,0,57164.55445379313,11.875499942137559
1475.0,7.6405471956077555,12.530355811161227,76405.47195607756,0.0,0.5,12.526431196549794,5.641230547359332,12.526431196549794,11.875568892824631,5.717643002268595,0,57176.43002268595,11.875568892824631
1476.0,7.639294572877024,12.526227307315489,76392.94572877024,0.0,0.5,12.522302692501425,5.6412952138884656,12.522302692501425,11.875637401166445,5.7188305660087115,0,57188.30566008711,11.875637401166445
1477.0,7.6380423628719,12.522100051246278,76380.423628719,0.0,0.5,12.518175436229512,5.6413594608853534,12.518175436229512,11.875705467348524,5.720018136555446,0,57200.18136555446,11.875705467348524
1478.0,7.636790565467574,12.517974043266912,76367.90565467573,0.0,0.5,12.514049428047366,5.641423288519003,12.514049428047366,11.87577309155635,5.7212057138646015,0,57212.057138646014,11.87577309155635
1479.0,7.6355391805392046,12.513849283690604,76355.39180539205,0.0,0.5,12.509924668268207,5.641486696958432,12.509924668268207,11.875840273975358,5.722393297891999,0,57223.93297891999,11.875840273975358
1480.0,7.634288207961921,12.509725772830476,76342.88207961922,0.0,0.5,12.505801157205157,5.641549686372673,12.505801157205157,11.875907014790945,5.723580888593478,0,57235.808885934784,11.875907014790945
1481.0,7.633037647610822,12.505603510999547,76330.37647610821,0.0,0.5,12.501678895171237,5.641612256930771,12.501678895171237,11.875973314188478,5.724768485924897,0,57247.68485924897,11.875973314188478
1482.0,7.63178749936097,12.501482498510741,76317.8749936097,0.0,0.5,12.49755788247936,5.641674408801784,12.49755788247936,11.876039172353268,5.725956089842132,0,57259.560898421325,11.876039172353268
1483.0,7.630537763087402,12.497362735676873,76305.37763087402,0.0,0.5,12.493438119442354,5.641736142154781,12.493438119442354,11.876104589470597,5.727143700301079,0,57271.4370030108,11.876104589470597
1484.0,7.629288438665121,12.493244222810665,76292.8843866512,0.0,0.5,12.489319606372938,5.641797457158846,12.489319606372938,11.876169565725707,5.728331317257652,0,57283.31317257652,11.876169565725707
1485.0,7.628039525969098,12.48912696022474,76280.39525969098,0.0,0.5,12.485202343583726,5.641858353983074,12.485202343583726,11.876234101303796,5.7295189406677824,0,57295.189406677826,11.876234101303796
1486.0,7.626791024874274,12.48501094823161,76267.91024874274,0.0,0.5,12.48108633138724,5.6419188327965735,12.48108633138724,11.876298196390021,5.730706570487421,0,57307.065704874214,11.876298196390021
1487.0,7.6255429352555595,12.480896187143692,76255.4293525556,0.0,0.5,12.476971570095895,5.641978893768466,12.476971570095895,11.876361851169504,5.731894206672539,0,57318.94206672539,11.876361851169504
1488.0,7.624295256987832,12.4767826772733,76242.95256987833,0.0,0.5,12.472858060022002,5.642038537067886,12.472858060022002,11.876425065827327,5.733081849179122,0,57330.818491791215,11.876425065827327
1489.0,7.623047989945938,12.472670418932642,76230.47989945939,0.0,0.5,12.468745801477771,5.642097762863979,12.468745801477771,11.876487840548533,5.734269497963176,0,57342.694979631764,11.876487840548533
1490.0,7.621801134004696,12.468559412433827,76218.01134004696,0.0,0.5,12.464634794775316,5.642156571325905,12.464634794775316,11.876550175518119,5.735457152980729,0,57354.57152980728,11.876550175518119
1491.0,7.620554689038887,12.464449658088862,76205.54689038887,0.0,0.5,12.460525040226628,5.642214962622836,12.460525040226628,11.876612070921052,5.73664481418782,0,57366.4481418782,11.876612070921052
1492.0,7.619308654923266,12.460341156209637,76193.08654923266,0.0,0.5,12.456416538143616,5.6422729369239555,12.456416538143616,11.876673526942252,5.737832481540515,0,57378.32481540515,11.876673526942252
1493.0,7.618063031532554,12.456233907107954,76180.63031532554,0.0,0.5,12.452309288838066,5.642330494398463,12.452309288838066,11.876734543766602,5.739020154994892,0,57390.20154994891,11.876734543766602
1494.0,7.6168178187414455,12.452127911095495,76168.17818741445,0.0,0.5,12.448203292621681,5.6423876352155675,12.448203292621681,11.876795121578951,5.740207834507049,0,57402.07834507049,11.876795121578951
1495.0,7.615573016424596,12.448023168483859,76155.73016424596,0.0,0.5,12.444098549806032,5.642444359544491,12.444098549806032,11.876855260564103,5.741395520033105,0,57413.95520033105,11.876855260564103
1496.0,7.614328624456638,12.44391967958451,76143.28624456638,0.0,0.5,12.439995060702609,5.642500667554471,12.439995060702609,11.876914960906822,5.742583211529196,0,57425.83211529196,11.876914960906822
1497.0,7.613084642712167,12.439817444708828,76130.84642712167,0.0,0.5,12.435892825622773,5.642556559414754,12.435892825622773,11.876974222791839,5.743770908951475,0,57437.70908951475,11.876974222791839
1498.0,7.611841071065749,12.435716464168076,76118.4107106575,0.0,0.5,12.431791844877795,5.642612035294602,12.431791844877795,11.87703304640384,5.744958612256115,0,57449.58612256115,11.87703304640384
1499.0,7.610597909391922,12.431616738273412,76105.97909391922,0.0,0.5,12.427692118778841,5.6426670953632865,12.427692118778841,11.877091431927475,5.746146321399308,0,57461.463213993076,11.877091431927475
1500.0,7.609355157565188,12.427518267335893,76093.55157565189,0.0,0.5,12.423593647636952,5.642721739790096,12.423593647636952,11.877149379547356,5.7473340363372625,0,57473.34036337263,11.877149379547356
1501.0,7.6081128154600215,12.423421051666455,76081.12815460021,0.0,0.5,12.419496431763076,5.642775968744327,12.419496431763076,11.877206889448058,5.748521757026207,0,57485.21757026207,11.877206889448058
1502.0,7.606870882950864,12.41932509157594,76068.70882950864,0.0,0.5,12.41540047146805,5.642829782395292,12.41540047146805,11.877263961814108,5.7497094834223885,0,57497.094834223884,11.877263961814108
1503.0,7.605629359912127,12.415230387375068,76056.29359912127,0.0,0.5,12.411305767062593,5.642883180912316,12.411305767062593,11.877320596830007,5.7508972154820714,0,57508.972154820716,11.877320596830007
1504.0,7.604388246218189,12.411136939374458,76043.8824621819,0.0,0.5,12.407212318857324,5.642936164464733,12.407212318857324,11.877376794680208,5.752084953161539,0,57520.84953161539,11.877376794680208
1505.0,7.6031475417434,12.407044747884616,76031.475417434,0.0,0.5,12.403120127162753,5.642988733221895,12.403120127162753,11.877432555549131,5.753272696417094,0,57532.72696417094,11.877432555549131
1506.0,7.601907246362079,12.402953813215937,76019.07246362079,0.0,0.5,12.399029192289277,5.643040887353162,12.399029192289277,11.877487879621151,5.754460445205056,0,57544.60445205056,11.877487879621151
1507.0,7.600667359948511,12.398864135678712,76006.6735994851,0.0,0.5,12.394939514547177,5.643092627027908,12.394939514547177,11.877542767080616,5.755648199481763,0,57556.48199481764,11.877542767080616
1508.0,7.599427882376952,12.394775715583114,75994.27882376952,0.0,0.5,12.390851094246633,5.643143952415522,12.390851094246633,11.877597218111822,5.756835959203575,0,57568.35959203575,11.877597218111822
1509.0,7.598188813521629,12.390688553239205,75981.88813521629,0.0,0.5,12.38676393169771,5.643194863685402,12.38676393169771,11.877651232899037,5.758023724326865,0,57580.237243268646,11.877651232899037
1510.0,7.596950153256733,12.386602648956941,75969.50153256733,0.0,0.5,12.382678027210353,5.64324536100696,12.382678027210353,11.877704811626488,5.759211494808027,0,57592.11494808027,11.877704811626488
1511.0,7.595711901456429,12.382518003046158,75957.11901456429,0.0,0.5,12.378593381094412,5.643295444549621,12.378593381094412,11.87775795447836,5.760399270603475,0,57603.99270603475,11.87775795447836
1512.0,7.594474057994847,12.378434615816586,75944.74057994847,0.0,0.5,12.3745099936596,5.643345114482823,12.3745099936596,11.877810661638808,5.761587051669638,0,57615.870516696385,11.877810661638808
1513.0,7.5932366227460895,12.37435248757783,75932.3662274609,0.0,0.5,12.370427865215541,5.643394370976016,12.370427865215541,11.877862933291938,5.762774837962968,0,57627.74837962968,11.877862933291938
1514.0,7.591999595584225,12.370271618639398,75919.99595584226,0.0,0.5,12.366346996071728,5.643443214198661,12.366346996071728,11.877914769621828,5.76396262943993,0,57639.6262943993,11.877914769621828
1515.0,7.590762976383294,12.36619200931067,75907.62976383294,0.0,0.5,12.362267386537553,5.643491644320234,12.362267386537553,11.877966170812515,5.765150426057011,0,57651.50426057011,11.877966170812515
1516.0,7.589526765017304,12.362113659900922,75895.26765017305,0.0,0.5,12.358189036922282,5.643539661510221,12.358189036922282,11.878017137047994,5.766338227770715,0,57663.382277707155,11.878017137047994
1517.0,7.588290961360233,12.358036570719309,75882.90961360233,0.0,0.5,12.354111947535076,5.643587265938123,12.354111947535076,11.878067668512228,5.767526034537567,0,57675.26034537567,11.878067668512228
1518.0,7.587055565286026,12.353960742074875,75870.55565286026,0.0,0.5,12.350036118684974,5.6436344577734525,12.350036118684974,11.87811776538914,5.768713846314105,0,57687.138463141055,11.87811776538914
1519.0,7.585820576668599,12.349886174276538,75858.20576668599,0.0,0.5,12.345961550680899,5.643681237185734,12.345961550680899,11.87816742786261,5.769901663056892,0,57699.01663056892,11.87816742786261
1520.0,7.584585995381836,12.345812867633109,75845.85995381836,0.0,0.5,12.341888243831658,5.643727604344505,12.341888243831658,11.878216656116496,5.771089484722504,0,57710.894847225034,11.878216656116496
1521.0,7.583351821299591,12.34174082245328,75833.51821299591,0.0,0.5,12.337816198445946,5.643773559419317,12.337816198445946,11.878265450334599,5.772277311267537,0,57722.77311267537,11.878265450334599
1522.0,7.5821180542956865,12.337670039045621,75821.18054295686,0.0,0.5,12.33374541483233,5.643819102579729,12.33374541483233,11.878313810700698,5.773465142648607,0,57734.651426486074,11.878313810700698
1523.0,7.580884694243915,12.333600517718592,75808.84694243915,0.0,0.5,12.329675893299276,5.64386423399532,12.329675893299276,11.87836173739852,5.774652978822347,0,57746.52978822347,11.87836173739852
1524.0,7.579651741018037,12.329532258780532,75796.51741018037,0.0,0.5,12.325607634155116,5.643908953835674,12.325607634155116,11.878409230611775,5.775840819745408,0,57758.40819745408,11.878409230611775
1525.0,7.578419194491784,12.32546526253966,75784.19194491784,0.0,0.5,12.321540637708075,5.643953262270393,12.321540637708075,11.878456290524113,5.777028665374461,0,57770.28665374461,11.878456290524113
1526.0,7.577187054538854,12.32139952930408,75771.87054538853,0.0,0.5,12.317474904266248,5.643997159469087,12.317474904266248,11.87850291731916,5.778216515666193,0,57782.165156661926,11.87850291731916
1527.0,7.5759553210329145,12.317335059381769,75759.55321032915,0.0,0.5,12.313410434137618,5.644040645601383,12.313410434137618,11.878549111180504,5.779404370577311,0,57794.0437057731,11.878549111180504
1528.0,7.5747239938476065,12.313271853080584,75747.23993847606,0.0,0.5,12.309347227630049,5.6440837208369175,12.309347227630049,11.878594872291696,5.78059223006454,0,57805.9223006454,11.878594872291696
1529.0,7.573493072856536,12.309209910708278,75734.93072856536,0.0,0.5,12.305285285051285,5.644126385345339,12.305285285051285,11.878640200836244,5.781780094084623,0,57817.80094084623,11.878640200836244
1530.0,7.5722625579332785,12.305149232572466,75722.62557933279,0.0,0.5,12.30122460670894,5.64416863929631,12.30122460670894,11.878685096997625,5.7829679625943236,0,57829.67962594323,11.878685096997625
1531.0,7.571032448951381,12.301089818980646,75710.3244895138,0.0,0.5,12.29716519291052,5.6442104828595046,12.29716519291052,11.878729560959275,5.784155835550418,0,57841.55835550419,11.878729560959275
1532.0,7.569802745784356,12.297031670240198,75698.02745784356,0.0,0.5,12.293107043963392,5.6442519162046105,12.293107043963392,11.878773592904599,5.785343712909709,0,57853.437129097096,11.878773592904599
1533.0,7.56857344830569,12.292974786658373,75685.7344830569,0.0,0.5,12.289050160174819,5.644292939501327,12.289050160174819,11.878817193016957,5.786531594629011,0,57865.31594629011,11.878817193016957
1534.0,7.567344556388837,12.288919168542304,75673.44556388837,0.0,0.5,12.284994541851933,5.644333552919364,12.284994541851933,11.87886036147968,5.787719480665159,0,57877.19480665159,11.87886036147968
1535.0,7.566116069907216,12.284864816199004,75661.16069907216,0.0,0.5,12.280940189301738,5.644373756628447,12.280940189301738,11.878903098476059,5.788907370975007,0,57889.07370975007,11.878903098476059
1536.0,7.564887988734224,12.280811729935355,75648.87988734223,0.0,0.5,12.276887102831132,5.644413550798311,12.276887102831132,11.878945404189345,5.790095265515426,0,57900.95265515426,11.878945404189345
1537.0,7.563660312743217,12.276759910058129,75636.60312743217,0.0,0.5,12.27283528274686,5.644452935598705,12.27283528274686,11.878987278802759,5.791283164243306,0,57912.83164243306,11.878987278802759
1538.0,7.56243304180753,12.272709356873944,75624.3304180753,0.0,0.5,12.268784729355575,5.644491911199391,12.268784729355575,11.87902872249948,5.792471067115557,0,57924.71067115556,11.87902872249948
1539.0,7.561206175800461,12.268660070689332,75612.06175800461,0.0,0.5,12.264735442963781,5.644530477770141,12.264735442963781,11.879069735462656,5.7936589740891025,0,57936.589740891024,11.879069735462656
1540.0,7.559979714595281,12.264612051810667,75599.7971459528,0.0,0.5,12.26068742387787,5.644568635480741,12.26068742387787,11.87911031787539,5.79484688512089,0,57948.4688512089,11.87911031787539
1541.0,7.558753658065227,12.260565300544224,75587.53658065226,0.0,0.5,12.2566406724041,5.64460638450099,12.2566406724041,11.879150469920756,5.796034800167882,0,57960.348001678816,11.879150469920756
1542.0,7.557528006083507,12.256519817196125,75575.28006083507,0.0,0.5,12.252595188848602,5.644643725000696,12.252595188848602,11.879190191781792,5.79722271918706,0,57972.227191870596,11.879190191781792
1543.0,7.5563027585233,12.252475602072382,75563.027585233,0.0,0.5,12.248550973517395,5.644680657149684,12.248550973517395,11.879229483641495,5.798410642135424,0,57984.106421354234,11.879229483641495
1544.0,7.555077915257751,12.248432655478878,75550.77915257751,0.0,0.5,12.24450802671635,5.644717181117787,12.24450802671635,11.879268345682831,5.799598568969992,0,57995.98568969992,11.879268345682831
1545.0,7.553853476159979,12.244390977721366,75538.53476159979,0.0,0.5,12.240466348751228,5.644753297074853,12.240466348751228,11.879306778088722,5.800786499647801,0,58007.864996478005,11.879306778088722
1546.0,7.552629441103068,12.240350569105473,75526.29441103069,0.0,0.5,12.236425939927651,5.6447890051907414,12.236425939927651,11.879344781042064,5.8019744341259045,0,58019.744341259044,11.879344781042064
1547.0,7.551405809960075,12.236311429936695,75514.05809960075,0.0,0.5,12.232386800551122,5.644824305635324,12.232386800551122,11.87938235472571,5.803162372361377,0,58031.62372361377,11.87938235472571
1548.0,7.550182582604022,12.232273560520401,75501.82582604022,0.0,0.5,12.228348930926998,5.644859198578485,12.228348930926998,11.879419499322477,5.804350314311309,0,58043.50314311309,11.879419499322477
1549.0,7.548959758907905,12.228236961161826,75489.59758907906,0.0,0.5,12.224312331360522,5.644893684190119,12.224312331360522,11.879456215015152,5.805538259932811,0,58055.382599328106,11.879456215015152
1550.0,7.547737338744689,12.22420163216608,75477.37338744689,0.0,0.5,12.220277002156811,5.644927762640137,12.220277002156811,11.87949250198648,5.806726209183009,0,58067.26209183009,11.87949250198648
1551.0,7.546515321987306,12.220167573838145,75465.15321987306,0.0,0.5,12.216242943620834,5.644961434098457,12.216242943620834,11.879528360419172,5.807914162019051,0,58079.14162019051,11.879528360419172
1552.0,7.545293708508657,12.216134786482868,75452.93708508657,0.0,0.5,12.212210156057441,5.6449946987350135,12.212210156057441,11.879563790495904,5.8091021183981,0,58091.02118398101,11.879563790495904
1553.0,7.544072498181617,12.212103270404961,75440.72498181617,0.0,0.5,12.208178639771349,5.645027556719751,12.208178639771349,11.879598792399317,5.810290078277341,0,58102.90078277341,11.879598792399317
1554.0,7.542851690879026,12.208073025909012,75428.51690879026,0.0,0.5,12.204148395067142,5.645060008222626,12.204148395067142,11.879633366312017,5.811478041613972,0,58114.78041613972,11.879633366312017
1555.0,7.541631286473696,12.204044053299473,75416.31286473696,0.0,0.5,12.200119422249275,5.6450920534136095,12.200119422249275,11.879667512416567,5.812666008365214,0,58126.66008365214,11.879667512416567
1556.0,7.540411284838408,12.200016352880663,75404.11284838407,0.0,0.5,12.19609172162206,5.645123692462682,12.19609172162206,11.879701230895508,5.813853978488304,0,58138.53978488303,11.879701230895508
1557.0,7.5391916858459105,12.195989924956768,75391.91685845911,0.0,0.5,12.192065293489689,5.645154925539837,12.192065293489689,11.879734521931331,5.815041951940496,0,58150.41951940496,11.879734521931331
1558.0,7.5379724893689275,12.191964769831834,75379.72489368927,0.0,0.5,12.188040138156216,5.645185752815083,12.188040138156216,11.879767385706504,5.816229928679066,0,58162.299286790665,11.879767385706504
1559.0,7.5367536952801455,12.187940887809791,75367.53695280146,0.0,0.5,12.184016255925552,5.645216174458435,12.184016255925552,11.879799822403452,5.817417908661307,0,58174.17908661307,11.879799822403452
1560.0,7.535535303452226,12.183918279194417,75355.35303452227,0.0,0.5,12.179993647101496,5.6452461906399245,12.179993647101496,11.879831832204566,5.818605891844528,0,58186.05891844528,11.879831832204566
1561.0,7.534317313757798,12.179896944289366,75343.17313757798,0.0,0.5,12.175972311987685,5.645275801529594,12.175972311987685,11.879863415292203,5.819793878186057,0,58197.93878186057,11.879863415292203
1562.0,7.533099726069459,12.175876883398152,75330.99726069458,0.0,0.5,12.171952250887637,5.645305007297497,12.171952250887637,11.879894571848684,5.820981867643242,0,58209.81867643242,11.879894571848684
1563.0,7.531882540259775,12.171858096824147,75318.82540259775,0.0,0.5,12.167933464104724,5.645333808113702,12.167933464104724,11.879925302056298,5.822169860173448,0,58221.698601734475,11.879925302056298
1564.0,7.530665756201289,12.167840584870588,75306.65756201289,0.0,0.5,12.163915951942197,5.645362204148286,12.163915951942197,11.879955606097294,5.8233578557340575,0,58233.578557340574,11.879955606097294
1565.0,7.529449373766505,12.163824347840594,75294.49373766505,0.0,0.5,12.159899714703155,5.645390195571341,12.159899714703155,11.87998548415389,5.824545854282473,0,58245.45854282473,11.87998548415389
1566.0,7.528233392827901,12.159809386037121,75282.33392827901,0.0,0.5,12.15588475269056,5.645417782552969,12.15588475269056,11.880014936408267,5.8257338557761145,0,58257.33855776114,11.880014936408267
1567.0,7.527017813257926,12.155795699763,75270.17813257925,0.0,0.5,12.151871066207253,5.645444965263286,12.151871066207253,11.88004396304257,5.826921860172418,0,58269.218601724184,11.88004396304257
1568.0,7.5258026349289935,12.151783289320928,75258.02634928994,0.0,0.5,12.147858655555915,5.645471743872418,12.147858655555915,11.880072564238912,5.828109867428842,0,58281.09867428842,11.880072564238912
1569.0,7.524587857713492,12.147772155013449,75245.87857713492,0.0,0.5,12.1438475210391,5.6454981185505035,12.1438475210391,11.88010074017937,5.82929787750286,0,58292.9787750286,11.88010074017937
1570.0,7.5233734814837785,12.14376229714298,75233.73481483778,0.0,0.5,12.13983766295923,5.645524089467695,12.13983766295923,11.880128491045987,5.830485890351964,0,58304.85890351964,11.880128491045987
1571.0,7.522159506112176,12.139753716011798,75221.59506112177,0.0,0.5,12.135829081618567,5.645549656794154,12.135829081618567,11.880155817020768,5.831673905933666,0,58316.739059336665,11.880155817020768
1572.0,7.520945931470985,12.135746411922028,75209.45931470985,0.0,0.5,12.131821777319253,5.645574820700057,12.131821777319253,11.880182718285685,5.832861924205495,0,58328.61924205495,11.880182718285685
1573.0,7.519732757432468,12.131740385175675,75197.32757432468,0.0,0.5,12.127815750363279,5.645599581355591,12.127815750363279,11.88020919502268,5.834049945124997,0,58340.49945124997,11.88020919502268
1574.0,7.51851998386886,12.127735636074581,75185.1998386886,0.0,0.5,12.123811001052488,5.645623938930955,12.123811001052488,11.880235247413655,5.835237968649738,0,58352.379686497385,11.880235247413655
1575.0,7.517307610652367,12.123732164920453,75173.07610652367,0.0,0.5,12.119807529688597,5.64564789359636,12.119807529688597,11.880260875640477,5.8364259947373025,0,58364.25994737302,11.880260875640477
1576.0,7.516095637655166,12.119729972014865,75160.95637655167,0.0,0.5,12.115805336573178,5.645671445522028,12.115805336573178,11.880286079884987,5.8376140233452904,0,58376.140233452905,11.880286079884987
1577.0,7.514884064749401,12.115729057659248,75148.84064749401,0.0,0.5,12.111804422007655,5.645694594878196,12.111804422007655,11.88031086032898,5.838802054431324,0,58388.020544313236,11.88031086032898
1578.0,7.513672891807186,12.111729422154879,75136.72891807187,0.0,0.5,12.107804786293308,5.64571734183511,12.107804786293308,11.880335217154222,5.839990087953039,0,58399.90087953039,11.880335217154222
1579.0,7.512462118700606,12.107731065802897,75124.62118700607,0.0,0.5,12.103806429731273,5.6457396865630285,12.103806429731273,11.88035915054245,5.841178123868093,0,58411.78123868093,11.88035915054245
1580.0,7.511251745301717,12.103733988904295,75112.51745301716,0.0,0.5,12.099809352622556,5.645761629232223,12.099809352622556,11.880382660675359,5.8423661621341605,0,58423.661621341605,11.880382660675359
1581.0,7.510041771482541,12.099738191759931,75100.41771482541,0.0,0.5,12.095813555267995,5.645783170012977,12.095813555267995,11.88040574773461,5.843554202708933,0,58435.54202708934,11.88040574773461
1582.0,7.508832197115074,12.0957436746705,75088.32197115074,0.0,0.5,12.0918190379683,5.645804309075584,12.0918190379683,11.880428411901837,5.844742245550124,0,58447.42245550124,11.880428411901837
1583.0,7.5076230220712805,12.09175043793657,75076.23022071281,0.0,0.5,12.087825801024033,5.645825046590351,12.087825801024033,11.880450653358634,5.84593029061546,0,58459.3029061546,11.880450653358634
1584.0,7.506414246223096,12.087758481858554,75064.14246223096,0.0,0.5,12.083833844735613,5.645845382727596,12.083833844735613,11.880472472286561,5.847118337862688,0,58471.18337862688,11.880472472286561
1585.0,7.505205869442422,12.083767806736722,75052.05869442422,0.0,0.5,12.0798431694033,5.645865317657649,12.0798431694033,11.880493868867148,5.8483063872495755,0,58483.06387249575,11.880493868867148
1586.0,7.503997891601136,12.079778412871198,75039.97891601136,0.0,0.5,12.075853775327227,5.6458848515508535,12.075853775327227,11.880514843281887,5.849494438733903,0,58494.944387339034,11.880514843281887
1587.0,7.50279031257108,12.075790300561955,75027.9031257108,0.0,0.5,12.071865662807362,5.645903984577563,12.071865662807362,11.880535395712236,5.850682492273474,0,58506.82492273475,11.880535395712236
1588.0,7.501583132224068,12.071803470108815,75015.83132224069,0.0,0.5,12.067878832143524,5.645922716908143,12.067878832143524,11.880555526339629,5.851870547826109,0,58518.70547826109,11.880555526339629
1589.0,7.500376350431887,12.067817921811457,75003.76350431888,0.0,0.5,12.063893283635405,5.645941048712972,12.063893283635405,11.88057523534545,5.853058605349643,0,58530.58605349643,11.88057523534545
1590.0,7.499169967066291,12.06383365596942,74991.69967066291,0.0,0.5,12.059909017582534,5.6459589801624395,12.059909017582534,11.88059452291106,5.854246664801934,0,58542.46664801934,11.88059452291106
1591.0,7.497963981999003,12.059850672882076,74979.63981999003,0.0,0.5,12.055926034284282,5.645976511426946,12.055926034284282,11.880613389217789,5.855434726140857,0,58554.34726140856,11.880613389217789
1592.0,7.496758395101718,12.055868972848662,74967.58395101718,0.0,0.5,12.051944334039886,5.645993642676905,12.051944334039886,11.880631834446922,5.856622789324302,0,58566.22789324301,11.880631834446922
1593.0,7.495553206246102,12.051888556168254,74955.53206246102,0.0,0.5,12.047963917148431,5.646010374082742,12.047963917148431,11.880649858779721,5.857810854310179,0,58578.10854310179,11.880649858779721
1594.0,7.494348415303788,12.047909423139789,74943.48415303788,0.0,0.5,12.043984783908842,5.646026705814894,12.043984783908842,11.880667462397412,5.858998921056419,0,58589.98921056419,11.880667462397412
1595.0,7.493144022146382,12.043931574062038,74931.44022146381,0.0,0.5,12.040006934619896,5.646042638043808,12.040006934619896,11.880684645481184,5.860186989520967,0,58601.869895209675,11.880684645481184
1596.0,7.491940026645457,12.039955009233632,74919.40026645457,0.0,0.5,12.036030369580223,5.646058170939944,12.036030369580223,11.880701408212193,5.861375059661789,0,58613.75059661789,11.880701408212193
1597.0,7.4907364286725615,12.035979728953048,74907.36428672561,0.0,0.5,12.032055089088306,5.646073304673775,12.032055089088306,11.880717750771568,5.862563131436866,0,58625.63131436866,11.880717750771568
1598.0,7.4895332280992095,12.032005733518613,74895.3322809921,0.0,0.5,12.028081093442465,5.646088039415786,12.028081093442465,11.880733673340396,5.863751204804199,0,58637.512048041994,11.880733673340396
1599.0,7.488330424796886,12.02803302322849,74883.30424796886,0.0,0.5,12.024108382940863,5.64610237533647,12.024108382940863,11.88074917609974,5.864939279721809,0,58649.39279721809,11.88074917609974
1600.0,7.487128018637048,12.0240615983807,74871.28018637048,0.0,0.5,12.020136957881526,5.646116312606336,12.020136957881526,11.880764259230624,5.866127356147732,0,58661.27356147732,11.880764259230624
1601.0,7.485926009491121,12.020091459273107,74859.26009491121,0.0,0.5,12.016166818562313,5.646129851395901,12.016166818562313,11.880778922914034,5.867315434040024,0,58673.15434040024,11.880778922914034
1602.0,7.484724397230501,12.016122606203421,74847.243972305,0.0,0.5,12.012197965280935,5.646142991875696,12.012197965280935,11.880793167330939,5.868503513356757,0,58685.035133567566,11.880793167330939
1603.0,7.483523181726554,12.012155039469192,74835.23181726554,0.0,0.5,12.008230398334941,5.646155734216263,12.008230398334941,11.880806992662256,5.869691594056023,0,58696.915940560226,11.880806992662256
1604.0,7.482322362850617,12.008188759367819,74823.22362850617,0.0,0.5,12.004264118021734,5.646168078588157,12.004264118021734,11.880820399088885,5.870879676095932,0,58708.79676095932,11.880820399088885
1605.0,7.481121940473997,12.004223766196542,74811.21940473997,0.0,0.5,12.00029912463855,5.646180025161941,12.00029912463855,11.880833386791682,5.872067759434611,0,58720.67759434611,11.880833386791682
1606.0,7.4799219144679725,12.000260060252451,74799.21914467972,0.0,0.5,11.996335418482484,5.646191574108194,11.996335418482484,11.880845955951475,5.873255844030206,0,58732.55844030206,11.880845955951475
1607.0,7.478722284703789,11.996297641832477,74787.22284703789,0.0,0.5,11.992372999850458,5.646202725597504,11.992372999850458,11.88085810674906,5.874443929840881,0,58744.43929840881,11.88085810674906
1608.0,7.477523051052666,11.992336511233384,74775.23051052666,0.0,0.5,11.988411869039249,5.646213479800471,11.988411869039249,11.880869839365197,5.8756320168248175,0,58756.320168248174,11.880869839365197
1609.0,7.47632421338579,11.98837666875179,74763.2421338579,0.0,0.5,11.984452026345462,5.646223836887708,11.984452026345462,11.880881153980615,5.876820104940215,0,58768.20104940215,11.880881153980615
1610.0,7.475125771574321,11.984418114684146,74751.25771574321,0.0,0.5,11.980493472065557,5.646233797029836,11.980493472065557,11.880892050776016,5.878008194145292,0,58780.081941452925,11.880892050776016
1611.0,7.473927725489387,11.980460849326755,74739.27725489388,0.0,0.5,11.976536206495831,5.646243360397492,11.976536206495831,11.880902529932056,5.879196284398286,0,58791.96284398286,11.880902529932056
1612.0,7.47273007500209,11.976504872975752,74727.3007500209,0.0,0.5,11.97258022993243,5.646252527161323,11.97258022993243,11.880912591629368,5.880384375657449,0,58803.84375657449,11.880912591629368
1613.0,7.471532819983498,11.972550185927116,74715.32819983498,0.0,0.5,11.968625542671317,5.646261297491986,11.968625542671317,11.880922236048558,5.881572467881054,0,58815.72467881054,11.880922236048558
1614.0,7.470335960304651,11.968596788476663,74703.35960304651,0.0,0.5,11.96467214500832,5.64626967156015,11.96467214500832,11.880931463370185,5.882760561027391,0,58827.60561027391,11.880931463370185
1615.0,7.46913949583656,11.96464468092005,74691.39495836559,0.0,0.5,11.960720037239088,5.646277649536496,11.960720037239088,11.88094027377479,5.883948655054768,0,58839.486550547685,11.88094027377479
1616.0,7.467943426450203,11.960693863552775,74679.43426450204,0.0,0.5,11.956769219659119,5.646285231591718,11.956769219659119,11.880948667442865,5.885136749921513,0,58851.36749921513,11.880948667442865
1617.0,7.466747752016537,11.956744336670159,74667.47752016537,0.0,0.5,11.95281969256375,5.646292417896519,11.95281969256375,11.880956644554887,5.8863248455859685,0,58863.248455859684,11.880956644554887
